Date,Open,High,Low,Close,Adj Close,Volume
2020-09-18,80.779999,80.779999,79.419998,79.900002,76.597923,2222700
2020-09-21,78.449997,78.800003,77.570000,78.800003,75.543396,2157800
2020-09-22,78.879997,79.290001,78.279999,79.169998,75.898102,2444500
2020-09-23,79.370003,79.379997,77.610001,77.699997,74.488846,10125100
2020-09-24,77.250000,78.430000,76.940002,77.739998,74.527206,3658200
2020-09-25,77.370003,78.699997,77.120003,78.589996,75.342072,6358600
2020-09-28,79.690002,79.930000,79.449997,79.839996,76.540405,2842900
2020-09-29,79.730003,79.940002,79.349998,79.559998,76.271973,2188400
2020-09-30,79.629997,80.519997,79.529999,79.919998,76.617096,11550500
2020-10-01,80.529999,80.660004,80.070000,80.519997,77.192299,3440100
2020-10-02,79.360001,80.309998,79.260002,79.910004,76.607521,2635700
2020-10-05,80.389999,81.250000,80.389999,81.230003,77.872963,3072500
2020-10-06,81.330002,81.680000,80.169998,80.360001,77.038925,3956000
2020-10-07,81.050003,81.650002,81.019997,81.459999,78.093468,3935300
2020-10-08,81.949997,82.139999,81.760002,82.120003,78.726189,4290700
2020-10-09,82.540001,82.889999,82.410004,82.820000,79.397255,1629200
2020-10-12,83.260002,84.029999,83.190002,83.790001,80.327164,1542600
2020-10-13,83.510002,83.529999,83.000000,83.230003,79.790314,4126700
2020-10-14,83.400002,83.599998,82.680000,82.830002,79.406837,2160300
2020-10-15,81.599998,82.489998,81.550003,82.400002,78.994614,7075900
2020-10-16,82.720001,83.110001,82.449997,82.449997,79.042534,3083400
2020-10-19,82.830002,82.980003,81.470001,81.639999,78.266022,1936400
2020-10-20,82.080002,82.690002,81.900002,82.029999,78.639900,3062900
2020-10-21,82.000000,82.489998,81.820000,81.830002,78.448174,1718100
2020-10-22,81.910004,82.220001,81.349998,82.089996,78.697418,3429900
2020-10-23,82.430000,82.449997,81.889999,82.440002,79.032959,1409500
2020-10-26,81.510002,81.750000,80.279999,81.050003,77.700409,4996000
2020-10-27,81.080002,81.150002,80.690002,80.779999,77.441566,3414200
2020-10-28,79.250000,79.370003,78.120003,78.199997,74.968185,6290500
2020-10-29,78.309998,79.419998,77.910004,78.820000,75.562553,7900400
2020-10-30,78.389999,78.629997,77.339996,78.139999,74.910667,11588400
2020-11-02,78.940002,79.300003,78.360001,79.000000,75.735123,6132900
2020-11-03,79.949997,80.839996,79.809998,80.449997,77.125198,3304100
2020-11-04,81.349998,82.930000,81.150002,82.150002,78.754951,7627400
2020-11-05,83.650002,84.110001,83.410004,83.820000,80.355927,3062400
2020-11-06,83.900002,84.230003,83.430000,83.930000,80.461388,2643200
2020-11-09,87.440002,87.480003,85.089996,85.150002,81.630966,9397600
2020-11-10,85.169998,85.430000,84.440002,85.080002,81.563858,14894200
2020-11-11,85.550003,85.879997,85.400002,85.790001,82.244507,4449400
2020-11-12,85.470001,85.680000,84.529999,84.860001,81.352951,4812400
2020-11-13,85.500000,86.129997,85.309998,86.000000,82.445831,1692600
2020-11-16,86.830002,87.059998,86.500000,87.059998,83.462021,3428400
2020-11-17,86.550003,87.080002,86.309998,86.849998,83.260696,2094300
2020-11-18,86.989998,87.139999,86.120003,86.120003,82.560867,3746700
2020-11-19,86.010002,86.620003,85.730003,86.559998,82.982689,1777900
2020-11-20,86.610001,86.709999,86.349998,86.349998,82.781364,5055600
2020-11-23,86.910004,87.099998,86.250000,86.669998,83.088142,4984800
2020-11-24,87.470001,88.080002,87.169998,87.959999,84.324837,3358800
2020-11-25,87.739998,88.019997,87.459999,87.870003,84.238548,1404000
2020-11-27,88.260002,88.459999,88.160004,88.410004,84.756233,1755400
2020-11-30,88.150002,88.150002,87.099998,87.330002,83.720863,10556400
2020-12-01,88.400002,88.860001,88.279999,88.570000,84.909615,4099800
2020-12-02,88.230003,88.750000,88.099998,88.750000,85.082184,2767100
2020-12-03,88.910004,89.250000,88.699997,88.900002,85.225983,1967200
2020-12-04,89.290001,89.690002,89.230003,89.680000,85.973740,1982500
2020-12-07,89.449997,89.639999,89.209999,89.470001,85.772423,915600
2020-12-08,89.190002,89.860001,89.190002,89.779999,86.069611,898100
2020-12-09,90.099998,90.099998,88.769997,89.150002,85.465652,1321200
2020-12-10,88.720001,89.519997,88.639999,89.389999,85.695732,2972900
2020-12-11,88.910004,89.190002,88.529999,89.160004,85.475243,1448100
2020-12-14,89.029999,89.160004,88.209999,88.209999,85.220184,1317200
2020-12-15,88.830002,89.330002,88.580002,89.330002,86.302223,1538100
2020-12-16,89.459999,89.730003,89.230003,89.550003,86.514763,2613900
2020-12-17,90.129997,90.199997,89.959999,90.190002,87.133072,3016300
2020-12-18,90.209999,90.209999,89.440002,89.779999,86.736969,3019900
2020-12-21,88.309998,89.419998,87.940002,89.209999,86.186287,5624100
2020-12-22,89.199997,89.250000,88.750000,89.059998,86.041367,2627300
2020-12-23,89.570000,89.800003,89.430000,89.480003,86.447136,4822800
2020-12-24,89.559998,89.629997,89.309998,89.589996,86.553406,584200
2020-12-28,90.330002,90.330002,90.059998,90.180000,87.123413,2035300
2020-12-29,90.769997,90.889999,90.209999,90.360001,87.297310,2479800
2020-12-30,90.800003,90.989998,90.639999,90.660004,87.587151,946400
2020-12-31,90.629997,90.820000,90.320000,90.720001,87.645111,4451900
2021-01-04,91.599998,91.629997,89.440002,90.220001,87.162048,5006200
2021-01-05,90.320000,91.309998,90.269997,91.150002,88.060539,1805800
2021-01-06,90.830002,92.419998,90.720001,91.660004,88.553246,9674400
2021-01-07,92.089996,92.779999,92.010002,92.620003,89.480721,4807800
2021-01-08,93.300003,93.489998,92.500000,93.440002,90.272919,3654600
2021-01-11,92.370003,93.029999,92.320000,92.620003,89.480721,3317200
2021-01-12,92.669998,93.040001,92.309998,92.949997,89.799522,9483200
2021-01-13,92.879997,93.290001,92.669998,93.010002,89.857491,2172700
2021-01-14,93.400002,93.629997,93.070000,93.150002,89.992752,4452800
2021-01-15,92.459999,92.680000,91.730003,92.169998,89.045959,6946900
2021-01-19,93.019997,93.129997,92.680000,93.029999,89.876801,4114200
2021-01-20,93.690002,94.300003,93.559998,94.190002,90.997498,2434800
2021-01-21,94.330002,94.379997,93.930000,94.209999,91.016815,4978200
2021-01-22,93.519997,94.019997,93.510002,93.769997,90.591728,4028400
2021-01-25,93.959999,94.139999,92.790001,94.080002,90.891228,5147600
2021-01-26,94.220001,94.290001,93.720001,93.790001,90.611053,1123200
2021-01-27,92.570000,92.639999,91.139999,91.480003,88.379356,5122000
2021-01-28,91.870003,93.080002,91.750000,92.250000,89.123253,5900200
2021-01-29,91.440002,91.750000,89.970001,90.440002,87.374596,5009100
2021-02-01,91.489998,92.120003,91.019997,91.980003,88.862404,5182200
2021-02-02,92.790001,93.400002,92.760002,93.150002,89.992752,2432600
2021-02-03,93.370003,93.660004,93.010002,93.309998,90.147316,2321800
2021-02-04,93.470001,94.000000,93.330002,93.949997,90.765633,2253100
2021-02-05,94.449997,94.629997,94.129997,94.489998,91.287323,3502100
2021-02-08,94.949997,95.199997,94.760002,95.199997,91.973259,4352900
2021-02-09,95.099998,95.589996,95.040001,95.389999,92.156822,4538000
2021-02-10,95.980003,95.980003,94.839996,95.410004,92.176140,1697500
2021-02-11,95.860001,95.989998,95.309998,95.879997,92.630203,3749900
2021-02-12,95.589996,96.360001,95.589996,96.339996,93.074615,3231800
2021-02-16,96.870003,96.940002,96.260002,96.519997,93.248520,2324400
2021-02-17,96.010002,96.339996,95.559998,96.330002,93.064964,3662600
2021-02-18,95.379997,95.820000,94.919998,95.660004,92.417679,2689800
2021-02-19,96.129997,96.300003,95.699997,95.830002,92.581909,2532400
2021-02-22,94.910004,95.470001,94.800003,94.839996,91.625458,1454900
2021-02-23,94.300003,95.220001,93.160004,94.910004,91.693100,8551800
2021-02-24,94.330002,95.559998,94.040001,95.449997,92.214783,5469700
2021-02-25,95.320000,95.629997,93.050003,93.339996,90.176300,3548400
2021-02-26,93.419998,93.500000,92.099998,92.510002,89.374435,6675200
2021-03-01,93.839996,94.930000,93.830002,94.639999,91.432236,2072400
2021-03-02,94.690002,94.709999,94.019997,94.029999,90.842911,2412900
2021-03-03,93.949997,94.209999,93.000000,93.000000,89.847839,4099000
2021-03-04,92.959999,93.500000,90.849998,91.669998,88.562904,6803700
2021-03-05,92.570000,93.199997,90.750000,92.959999,89.809181,4522900
2021-03-08,92.769997,93.419998,92.139999,92.139999,89.016968,5031100
2021-03-09,93.260002,94.209999,93.220001,93.709999,90.533768,4650400
2021-03-10,94.290001,94.449997,93.750000,94.129997,90.939522,2851400
2021-03-11,94.959999,95.639999,94.760002,95.349998,92.118172,1440300
2021-03-12,94.660004,95.220001,94.449997,95.169998,91.944275,2681700
2021-03-15,95.139999,95.699997,94.669998,95.680000,92.436996,866800
2021-03-16,95.820000,96.029999,95.419998,95.669998,92.427338,2422400
2021-03-17,95.199997,96.230003,94.919998,95.949997,92.697838,1891400
2021-03-18,95.309998,95.839996,94.519997,94.660004,91.451569,1612700
2021-03-19,94.620003,95.089996,94.059998,94.730003,91.519196,5386000
2021-03-22,94.750000,95.500000,94.739998,95.209999,91.982918,6435500
2021-03-23,94.730003,95.029999,94.000000,94.129997,90.939522,3479600
2021-03-24,94.180000,94.480003,93.349998,93.349998,90.185959,5616000
2021-03-25,93.080002,93.989998,92.699997,93.769997,90.591728,4317700
2021-03-26,94.199997,95.430000,94.050003,95.330002,92.098862,2965100
2021-03-29,94.940002,95.290001,94.489998,95.110001,91.886307,8201800
2021-03-30,94.779999,95.059998,94.519997,94.959999,91.741394,2982400
2021-03-31,94.870003,95.599998,94.870003,95.150002,91.924957,2264700
2021-04-01,95.849998,96.400002,95.839996,96.389999,93.122925,2815600
2021-04-05,96.940002,97.599998,96.870003,97.459999,94.156662,2846500
2021-04-06,97.150002,97.580002,97.070000,97.349998,94.050392,2061800
2021-04-07,97.110001,97.339996,96.949997,97.190002,93.895821,4297700
2021-04-08,97.739998,97.870003,97.489998,97.790001,94.475471,1939800
2021-04-09,97.660004,98.230003,97.599998,98.230003,94.900566,1636300
2021-04-12,97.910004,98.000000,97.690002,97.959999,94.639709,2863600
2021-04-13,98.040001,98.519997,97.980003,98.419998,95.084129,1240400
2021-04-14,98.510002,98.779999,98.169998,98.360001,95.026161,2972900
2021-04-15,98.949997,99.309998,98.889999,99.290001,95.924637,1906100
2021-04-16,99.559998,99.720001,99.250000,99.680000,96.301407,2934300
2021-04-19,99.410004,99.550003,98.870003,99.269997,95.905312,2254100
2021-04-20,98.730003,98.830002,97.839996,98.209999,94.881241,2495400
2021-04-21,97.949997,99.160004,97.900002,99.080002,95.721756,6945000
2021-04-22,99.180000,99.330002,98.209999,98.480003,95.142082,2419400
2021-04-23,98.739998,99.849998,98.739998,99.550003,96.175819,1241100
2021-04-26,99.620003,99.879997,99.570000,99.760002,96.378700,2320700
2021-04-27,99.720001,99.790001,99.459999,99.720001,96.340057,3614200
2021-04-28,99.739998,100.180000,99.589996,99.879997,96.494644,1898300
2021-04-29,100.470001,100.489998,99.370003,100.120003,96.726509,4661200
2021-04-30,99.389999,99.650002,98.930000,99.190002,95.828026,2139000
2021-05-03,99.830002,99.860001,99.440002,99.580002,96.204811,1676400
2021-05-04,98.940002,99.000000,97.800003,98.639999,95.296661,2401100
2021-05-05,99.250000,99.379997,98.760002,99.000000,95.644463,1640800
2021-05-06,99.129997,99.760002,98.620003,99.709999,96.330399,3563700
2021-05-07,99.959999,100.779999,99.900002,100.610001,97.199890,3491400
2021-05-10,100.650002,100.690002,99.559998,99.620003,96.243454,2500000
2021-05-11,98.089996,98.930000,97.779999,98.800003,95.451248,2581000
2021-05-12,97.940002,98.269997,96.529999,96.760002,93.480392,4579500
2021-05-13,97.010002,97.919998,96.930000,97.540001,94.233948,5864100
2021-05-14,98.389999,99.260002,98.379997,99.080002,95.721756,16310500
2021-05-17,98.669998,98.930000,98.419998,98.930000,95.576843,1907800
2021-05-18,99.250000,99.430000,98.650002,98.660004,95.315994,1210400
2021-05-19,97.470001,98.260002,97.099998,98.199997,94.871582,4550700
2021-05-20,98.570000,99.559998,98.529999,99.330002,95.963280,1548000
2021-05-21,99.639999,99.800003,99.000000,99.220001,95.857018,2376100
2021-05-24,99.610001,100.279999,99.589996,100.000000,96.610558,1764200
2021-05-25,100.510002,100.519997,99.889999,100.000000,96.610558,2236800
2021-05-26,100.110001,100.349998,99.989998,100.239998,96.842430,1606700
2021-05-27,100.470001,100.610001,100.300003,100.349998,96.948700,2723700
2021-05-28,100.699997,100.930000,100.599998,100.650002,97.238541,1943200
2021-06-01,101.570000,101.580002,100.830002,100.980003,97.557358,3465900
2021-06-02,101.000000,101.279999,100.900002,101.089996,97.663620,1081700
2021-06-03,100.540001,100.839996,100.120003,100.559998,97.151588,1478000
2021-06-04,101.139999,101.550003,101.120003,101.489998,98.050064,1121600
2021-06-07,101.529999,101.550003,101.269997,101.519997,98.079041,2279500
2021-06-08,101.680000,101.690002,101.070000,101.470001,98.030754,1453300
2021-06-09,101.519997,101.610001,101.180000,101.209999,97.779556,1382300
2021-06-10,100.830002,101.150002,100.570000,100.989998,98.269981,2076400
2021-06-11,101.139999,101.180000,100.820000,101.180000,98.454865,3325000
2021-06-14,101.190002,101.440002,101.029999,101.440002,98.707863,1013900
2021-06-15,101.370003,101.410004,101.019997,101.239998,98.513252,3848000
2021-06-16,101.290001,101.290001,100.080002,100.589996,97.880753,3501000
2021-06-17,100.370003,100.660004,99.879997,100.400002,97.695869,3225800
2021-06-18,99.430000,99.580002,99.029999,99.070000,96.401695,3506400
2021-06-21,99.459999,100.320000,99.199997,100.239998,97.540176,2354700
2021-06-22,100.110001,100.800003,99.910004,100.650002,97.939140,1620100
2021-06-23,100.650002,100.900002,100.389999,100.459999,97.754250,2294700
2021-06-24,101.099998,101.239998,101.029999,101.169998,98.445129,2866200
2021-06-25,101.510002,101.639999,101.360001,101.580002,98.844093,3247400
2021-06-28,101.529999,101.599998,101.230003,101.550003,98.814911,3817400
2021-06-29,101.629997,101.629997,101.389999,101.589996,98.853813,1806900
2021-06-30,101.180000,101.370003,101.089996,101.190002,98.464600,2264300
2021-07-01,101.279999,101.610001,101.150002,101.610001,98.873276,3398100
2021-07-02,101.760002,102.139999,101.580002,102.080002,99.330635,2150500
2021-07-06,102.059998,102.059998,101.059998,101.650002,98.912209,1564800
2021-07-07,101.980003,102.050003,101.330002,101.870003,99.126289,4506600
2021-07-08,100.300003,100.940002,100.059998,100.750000,98.036446,4030900
2021-07-09,101.360001,102.139999,101.300003,102.080002,99.330635,3636800
2021-07-12,102.059998,102.449997,101.980003,102.379997,99.622543,3517100
2021-07-13,102.220001,102.529999,101.970001,102.029999,99.281967,3193800
2021-07-14,102.570000,102.599998,101.989998,102.169998,99.418198,2846100
2021-07-15,101.830002,102.059998,101.320000,101.739998,98.999779,9559900
2021-07-16,101.949997,101.970001,100.870003,100.970001,98.250526,2193400
2021-07-19,99.610001,99.709999,98.820000,99.440002,96.761734,5313800
2021-07-20,99.410004,100.849998,99.260002,100.540001,97.832100,2012700
2021-07-21,100.910004,101.610001,100.830002,101.599998,98.863548,2447700
2021-07-22,101.709999,101.870003,101.400002,101.769997,99.028976,1328600
2021-07-23,102.150002,102.519997,101.879997,102.410004,99.651741,2398300
2021-07-26,102.040001,102.349998,102.010002,102.349998,99.593353,4286300
2021-07-27,101.820000,101.820000,100.919998,101.660004,98.921944,2535900
2021-07-28,101.919998,102.400002,101.620003,102.129997,99.379280,3241300
2021-07-29,102.650002,102.900002,102.610001,102.690002,99.924194,3545800
2021-07-30,102.029999,102.480003,101.879997,102.110001,99.359818,3702800
2021-08-02,102.699997,102.769997,102.080002,102.160004,99.408478,3627300
2021-08-03,102.400002,102.940002,101.900002,102.889999,100.118805,2426300
2021-08-04,102.820000,103.019997,102.570000,102.680000,99.914467,2425600
2021-08-05,102.919998,103.169998,102.860001,103.120003,100.342613,2043200
2021-08-06,103.070000,103.199997,102.849998,102.949997,100.177193,3360000
2021-08-09,103.059998,103.150002,102.790001,103.000000,100.225853,805700
2021-08-10,103.129997,103.269997,102.949997,103.129997,100.352341,1176000
2021-08-11,103.489998,103.529999,103.160004,103.449997,100.663727,4213500
2021-08-12,103.300003,103.519997,103.040001,103.500000,100.712379,2602800
2021-08-13,103.639999,103.769997,103.470001,103.760002,100.965378,1848500
2021-08-16,103.269997,103.620003,102.809998,103.620003,100.829155,2426100
2021-08-17,102.760002,102.919998,102.050003,102.660004,99.895004,3818900
2021-08-18,102.669998,102.940002,101.889999,101.959999,99.213852,3195200
2021-08-19,100.889999,101.760002,100.839996,101.419998,98.688408,3991600
2021-08-20,101.330002,102.120003,101.209999,102.019997,99.272240,2399900
2021-08-23,102.589996,103.250000,102.589996,103.050003,100.274506,3127300
2021-08-24,103.400002,103.669998,103.300003,103.519997,100.731842,3243200
2021-08-25,103.470001,103.750000,103.389999,103.650002,100.858345,10848000
2021-08-26,103.410004,103.529999,102.949997,102.989998,100.216118,3598100
2021-08-27,103.169998,104.040001,103.169998,103.980003,101.179459,2517600
2021-08-30,104.150002,104.449997,103.970001,104.260002,101.451912,1856600
2021-08-31,104.500000,104.500000,104.220001,104.330002,101.520020,5907800
2021-09-01,104.699997,105.089996,104.690002,104.760002,101.938454,2981600
2021-09-02,105.150002,105.260002,104.860001,105.050003,102.220642,1206700
2021-09-03,104.980003,105.410004,104.930000,105.290001,102.454170,1299600
2021-09-07,105.330002,105.339996,105.029999,105.129997,102.298477,3807200
2021-09-08,104.809998,104.910004,104.230003,104.570000,101.753563,2538000
2021-09-09,104.459999,104.900002,104.150002,104.290001,101.481110,2336800
2021-09-10,104.870003,104.900002,103.680000,103.680000,100.887535,1700500
2021-09-13,104.419998,104.449997,103.589996,104.059998,101.257301,2490400
2021-09-14,104.290001,104.349998,103.309998,103.440002,100.654007,1780800
2021-09-15,103.470001,104.169998,103.250000,104.059998,101.257301,3472100
2021-09-16,103.800003,104.010002,103.220001,103.790001,100.994568,1936500
2021-09-17,103.529999,103.690002,102.660004,102.760002,99.992317,3500400
2021-09-20,100.839996,101.349998,99.820000,100.949997,98.231056,3431700
2021-09-21,101.730003,101.970001,101.050003,101.190002,98.464600,2911300
2021-09-22,101.800003,102.750000,101.730003,102.120003,99.369553,4614000
2021-09-23,102.650002,103.570000,102.650002,103.239998,100.459381,1882600
2021-09-24,102.559998,103.059998,102.559998,102.949997,100.177193,1413700
2021-09-27,102.720001,103.059998,102.500000,102.839996,100.070160,6260400
2021-09-28,101.900002,102.010002,100.570000,100.809998,98.094833,6237800
2021-09-29,101.059998,101.309998,100.570000,100.639999,97.929413,2917400
2021-09-30,101.010002,101.250000,99.919998,99.919998,97.228806,2935600
2021-10-01,100.389999,101.070000,99.449997,100.760002,98.046181,3101500
2021-10-04,100.440002,100.540001,99.010002,99.519997,96.839569,6345700
2021-10-05,99.820000,100.849998,99.669998,100.379997,97.676407,3388900
2021-10-06,99.309998,100.500000,98.940002,100.459999,97.754250,6572800
2021-10-07,101.269997,102.050003,101.250000,101.559998,98.824631,5346200
2021-10-08,101.809998,101.830002,101.290001,101.449997,98.717590,2709600
2021-10-11,101.449997,101.980003,100.849998,100.849998,98.133751,1972800
2021-10-12,101.059998,101.220001,100.589996,100.720001,98.007256,2454200
2021-10-13,101.160004,101.610001,100.660004,101.480003,98.746796,3185600
2021-10-14,102.360001,102.860001,102.190002,102.790001,100.021507,3027500
2021-10-15,103.349998,103.680000,103.209999,103.629997,100.838882,2024600
2021-10-18,103.089996,103.739998,102.949997,103.690002,100.897270,4443100
2021-10-19,104.150002,104.570000,104.080002,104.570000,101.753563,2740100
2021-10-20,104.660004,104.959999,104.610001,104.879997,102.055206,1264700
2021-10-21,104.540001,104.910004,104.470001,104.900002,102.074669,1157100
2021-10-22,104.940002,105.290001,104.449997,104.910004,102.084404,3291500
2021-10-25,105.010002,105.360001,104.650002,105.269997,102.434708,1513400
2021-10-26,105.669998,105.839996,105.120003,105.209999,102.376328,6043500
2021-10-27,105.230003,105.389999,104.639999,104.690002,101.870331,4294300
2021-10-28,104.870003,105.599998,104.870003,105.599998,102.755821,2209200
2021-10-29,104.809998,105.400002,104.769997,105.309998,102.473625,2908600
2021-11-01,105.639999,105.870003,105.339996,105.839996,102.989357,1700000
2021-11-02,105.730003,105.980003,105.620003,105.900002,103.047737,2185600
2021-11-03,105.750000,106.669998,105.650002,106.580002,103.709427,1696500
2021-11-04,106.610001,106.870003,106.419998,106.809998,103.933228,2515300
2021-11-05,107.230003,107.360001,106.660004,107.019997,104.137573,1733500
2021-11-08,107.360001,107.389999,107.099998,107.220001,104.332184,2516600
2021-11-09,107.379997,107.379997,106.650002,106.949997,104.069458,2839400
2021-11-10,106.650002,106.970001,105.699997,105.980003,103.125587,2624400
2021-11-11,106.449997,106.589996,106.309998,106.330002,103.466171,3283100
2021-11-12,106.599998,107.110001,106.430000,107.070000,104.186226,3337800
2021-11-15,107.290001,107.300003,106.839996,107.010002,104.127846,2585500
2021-11-16,106.949997,107.459999,106.930000,107.230003,104.341919,2595900
2021-11-17,107.110001,107.110001,106.769997,106.930000,104.050003,3437700
2021-11-18,106.959999,107.070000,106.330002,106.959999,104.079185,1730900
2021-11-19,106.830002,107.059998,106.540001,106.580002,103.709427,1969900
2021-11-22,106.769997,107.160004,105.900002,105.940002,103.086662,5876700
2021-11-23,105.809998,106.230003,105.199997,105.910004,103.057480,2681400
2021-11-24,105.209999,105.989998,105.029999,105.949997,103.096390,2439700
2021-11-26,104.169998,104.419998,103.169998,103.370003,100.585884,4094700
2021-11-29,104.500000,104.750000,103.760002,104.300003,101.490837,4160000
2021-11-30,103.870003,104.339996,102.500000,102.879997,100.109070,7431500
2021-12-01,104.150002,104.739998,101.739998,101.739998,98.999779,5985000
2021-12-02,102.099998,103.580002,102.019997,103.209999,100.430199,8715500
2021-12-03,103.540001,103.760002,101.480003,102.330002,99.573891,7075400
2021-12-06,102.809998,103.690002,102.250000,103.360001,100.576149,6256200
2021-12-07,104.690002,105.639999,104.690002,105.599998,102.755821,6047800
2021-12-08,105.699997,105.980003,105.370003,105.900002,103.047737,4336700
2021-12-09,105.470001,105.680000,105.029999,105.059998,102.230362,6138700
2021-12-10,105.559998,105.739998,104.970001,105.629997,102.785011,3963500
2021-12-13,104.430000,104.430000,103.570000,103.570000,101.760239,3633400
2021-12-14,102.940002,103.449997,102.419998,103.010002,101.210030,5586700
2021-12-15,102.940002,104.379997,102.419998,104.290001,102.467659,3676900
2021-12-16,104.889999,104.980003,103.379997,103.790001,101.976395,4886500
2021-12-17,103.010002,103.620003,102.410004,102.769997,100.974213,4335900
2021-12-20,101.580002,101.860001,101.029999,101.800003,100.021164,4003800
2021-12-21,102.540001,103.540001,102.220001,103.459999,101.652153,3683100
2021-12-22,103.360001,104.470001,103.339996,104.430000,102.605209,5294100
2021-12-23,104.660004,105.400002,104.610001,105.099998,103.263504,3693300
2021-12-27,105.290001,106.250000,105.250000,106.250000,104.393410,2712200
2021-12-28,106.360001,106.540001,106.040001,106.139999,104.285324,7115000
2021-12-29,106.129997,106.320000,105.779999,106.150002,104.295158,7856400
2021-12-30,106.120003,106.400002,105.879997,105.949997,104.168320,2156000
2021-12-31,105.949997,106.209999,105.720001,105.779999,104.001183,5529600
2022-01-03,106.120003,106.360001,105.550003,106.339996,104.551765,12987500
2022-01-04,106.730003,106.779999,105.889999,106.250000,104.463280,9016100
2022-01-05,106.309998,106.440002,104.470001,104.519997,102.762367,6835700
2022-01-06,104.320000,104.949997,103.800003,104.300003,102.546074,6908700
2022-01-07,104.440002,104.720001,103.769997,104.279999,102.526405,4589400
2022-01-10,103.550003,103.980003,102.309998,103.980003,102.231461,12844900
2022-01-11,104.089996,105.220001,103.580002,105.220001,103.450600,7804600
2022-01-12,105.790001,106.080002,105.300003,105.860001,104.079842,4580800
2022-01-13,106.040001,106.120003,104.290001,104.440002,102.683716,5320100
2022-01-14,103.900002,104.510002,103.510002,104.470001,102.713211,6341200
2022-01-18,103.260002,103.370003,102.449997,102.660004,100.933655,8446000
2022-01-19,103.110001,103.410004,102.000000,102.040001,100.324074,6159500
2022-01-20,102.639999,103.580002,101.190002,101.239998,99.537521,10613600
2022-01-21,100.930000,101.320000,99.440002,99.519997,97.846451,8781100
2022-01-24,97.870003,99.400002,95.599998,99.360001,97.689140,11927600
2022-01-25,98.029999,99.379997,96.919998,98.360001,96.705956,17991900
2022-01-26,99.690002,100.169998,97.160004,97.870003,96.224205,5429500
2022-01-27,98.610001,99.230003,97.029999,97.370003,95.732613,6188700
2022-01-28,97.370003,98.959999,96.440002,98.930000,97.266380,10745600
2022-01-31,99.000000,101.050003,98.879997,100.970001,99.272064,3866600
2022-02-01,101.190002,101.830002,100.480003,101.750000,100.038948,3796400
2022-02-02,102.379997,102.610001,101.680000,102.400002,100.678024,2463300
2022-02-03,101.110001,101.589996,100.269997,100.440002,98.750984,21242100
2022-02-04,100.360001,101.570000,99.919998,100.889999,99.193413,5877900
2022-02-07,100.930000,101.419998,100.500000,100.690002,98.996780,3938700
2022-02-08,100.550003,101.639999,100.339996,101.470001,99.763664,2720600
2022-02-09,102.519997,103.070000,102.500000,103.070000,101.336754,5696300
2022-02-10,101.839996,103.269997,101.160004,101.580002,99.871819,3485200
2022-02-11,101.570000,102.010002,99.400002,99.650002,97.974266,3832900
2022-02-14,99.519997,99.760002,98.519997,99.279999,97.610489,5372100
2022-02-15,100.419998,101.059998,100.339996,101.019997,99.321220,2600300
2022-02-16,100.580002,101.470001,100.320000,101.250000,99.547356,2676200
2022-02-17,100.540001,100.599998,99.169998,99.290001,97.620323,3720400
2022-02-18,99.320000,99.519997,98.150002,98.550003,96.892769,4274300
2022-02-22,97.849998,98.559998,96.669998,97.410004,95.771942,6770900
2022-02-23,98.279999,98.279999,95.860001,96.029999,94.415146,3629200
2022-02-24,93.089996,96.510002,92.839996,96.430000,94.808411,5552400
2022-02-25,96.860001,98.589996,96.540001,98.570000,96.912422,5519800
2022-02-28,96.959999,98.379997,96.790001,97.879997,96.234032,5390800
2022-03-01,97.599998,97.900002,95.699997,96.220001,94.601944,4681800
2022-03-02,96.779999,97.919998,96.410004,97.599998,95.958740,5907300
2022-03-03,97.860001,97.940002,96.269997,96.610001,94.985390,5472700
2022-03-04,95.239998,95.419998,94.349998,95.180000,93.579430,3623000
2022-03-07,94.809998,94.870003,92.190002,92.220001,90.669212,5164500
2022-03-08,92.570000,94.120003,91.529999,92.110001,90.561058,5333100
2022-03-09,94.110001,95.260002,93.699997,94.900002,93.304138,3841700
2022-03-10,93.750000,94.320000,93.209999,94.150002,92.566757,5228600
2022-03-11,94.720001,94.839996,92.760002,92.849998,91.288620,2969100
2022-03-14,93.180000,93.779999,92.010002,92.250000,90.698700,1827000
2022-03-15,92.570000,93.900002,92.230003,93.690002,92.114494,5022900
2022-03-16,95.120003,96.860001,94.360001,96.860001,95.231186,2966000
2022-03-17,96.389999,97.849998,96.209999,97.849998,96.204536,3482600
2022-03-18,97.139999,99.029999,97.139999,98.930000,97.266380,3076400
2022-03-21,98.739998,99.059998,97.879997,98.580002,96.922256,4104200
2022-03-22,99.110001,99.970001,99.110001,99.769997,98.092247,2323700
2022-03-23,99.139999,99.570000,98.620003,98.650002,96.991089,2655100
2022-03-24,99.050003,99.830002,98.779999,99.790001,98.111916,4969100
2022-03-25,99.720001,100.080002,99.160004,99.980003,98.298721,3842000
2022-03-28,99.839996,100.419998,99.290001,100.370003,98.682159,3846100
2022-03-29,101.760002,102.029999,101.120003,101.980003,100.265091,4242600
2022-03-30,101.730003,101.940002,100.989998,101.410004,99.704674,3106600
2022-03-31,101.110001,101.290001,99.779999,99.779999,98.102081,5912300
2022-04-01,100.489998,100.529999,99.660004,100.430000,98.741150,3450700
